<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.04	09:00:00	342068.66	342461.02	340333.14	341814.92	3599	0	2500
2020.07.04	10:00:00	341770.38	344585.30	340895.40	344542.25	3600	0	2500
2020.07.04	11:00:00	344563.30	346303.35	343603.57	345987.05	3600	0	2500
2020.07.04	12:00:00	345976.64	346270.04	342323.05	342430.00	3599	0	2500
2020.07.04	13:00:00	342417.76	343796.66	341420.23	341791.24	3599	0	2500
2020.07.04	14:00:00	341785.10	342765.83	340808.65	341338.29	3600	0	2500
2020.07.04	15:00:00	341355.32	345423.93	341351.40	344476.85	3600	0	2500
2020.07.04	16:00:00	344493.93	344519.51	341788.65	342585.50	3600	0	2500
2020.07.04	17:00:00	342579.11	344236.54	341807.46	343759.45	3600	0	2500
2020.07.04	18:00:00	343760.30	345514.00	343117.29	344550.46	3600	0	2500
2020.07.04	19:00:00	344584.90	345481.45	343077.99	345105.02	3599	0	2500
2020.07.04	20:00:00	345093.04	346133.18	342693.62	343337.25	3600	0	2500
2020.07.04	21:00:00	343297.56	346533.15	342872.18	346428.69	3600	0	2500
2020.07.04	22:00:00	346423.52	346455.91	344382.01	344970.50	3600	0	2500
2020.07.04	23:00:00	344961.67	347787.14	344655.29	345836.23	3600	0	2500
2020.07.05	00:00:00	345844.81	346330.93	343073.26	344905.71	3600	0	2500
2020.07.05	01:00:00	344849.33	347908.60	344563.04	346635.83	3600	0	2500
2020.07.05	02:00:00	346613.89	347757.57	345785.24	346932.90	3600	0	2500
2020.07.05	03:00:00	346901.58	347451.44	342617.27	343936.99	3600	0	2500
2020.07.05	04:00:00	343940.38	344212.47	341132.12	341282.29	3600	0	2500
2020.07.05	05:00:00	341306.65	341306.65	338104.52	340541.61	3600	0	2500
2020.07.05	06:00:00	340537.49	341513.40	338322.80	339649.36	3600	0	2500
2020.07.05	07:00:00	339607.93	342028.39	339284.05	341883.03	3600	0	2500
2020.07.05	08:00:00	341915.92	344472.23	341576.66	343985.92	3600	0	2500
2020.07.05	09:00:00	343968.17	345176.48	343334.87	343971.89	3598	0	2500
2020.07.05	10:00:00	344026.99	345320.58	342078.74	345232.88	3599	0	2500
2020.07.05	11:00:00	345257.09	346149.97	342798.01	344278.73	3599	0	2500
2020.07.05	12:00:00	344207.99	344779.43	341279.18	343032.37	3598	0	2500
2020.07.05	13:00:00	343048.91	346117.13	343000.89	345348.15	3600	0	2500
2020.07.05	14:00:00	345372.28	345372.28	343003.64	343007.76	3598	0	2500
2020.07.05	15:00:00	342949.75	345150.20	342791.11	344213.64	3599	0	2500
2020.07.05	16:00:00	344206.29	346463.11	342956.90	343067.44	3599	0	2500
2020.07.05	17:00:00	343043.68	344595.10	341712.23	342031.44	3600	0	2500
2020.07.05	18:00:00	342070.74	342677.18	338875.17	339511.86	3598	0	2500
2020.07.05	19:00:00	339474.39	343589.43	338993.00	343508.78	3600	0	2500
2020.07.05	20:00:00	343448.97	344415.05	342431.34	342612.46	3599	0	2500
2020.07.05	21:00:00	342632.68	342725.18	340944.05	341364.87	3600	0	2500
2020.07.05	22:00:00	341390.30	341936.76	339710.94	341801.65	3599	0	2500
2020.07.05	23:00:00	341795.61	343954.24	340798.78	340998.94	3600	0	2500
2020.07.06	00:00:00	341023.56	342504.34	340625.35	341567.26	3600	0	2500
2020.07.06	01:00:00	341531.16	341933.87	339919.23	340348.46	3599	0	2500
2020.07.06	02:00:00	340383.22	344582.88	340282.20	344342.86	3598	0	2500
2020.07.06	03:00:00	344358.51	347265.83	344231.69	346038.16	3598	0	2500
2020.07.06	04:00:00	346042.74	347997.38	345302.83	347606.67	3600	0	2500
2020.07.06	05:00:00	347651.35	348289.92	344984.72	347895.61	3598	0	2500
2020.07.06	06:00:00	347896.16	349961.68	347021.42	347663.56	3599	0	2500
2020.07.06	07:00:00	347686.06	349226.93	346901.60	347176.39	3600	0	2500
2020.07.06	08:00:00	347165.86	350028.00	347124.16	349021.05	3600	0	2500
2020.07.06	09:00:00	349016.43	350312.25	348030.71	348178.57	3599	0	2500
2020.07.06	10:00:00	348162.31	351210.43	347221.99	350689.21	3600	0	2500
2020.07.06	11:00:00	350687.33	351107.00	348024.28	349955.86	3600	0	2500
2020.07.06	12:00:00	349948.68	350042.19	345908.18	345918.44	3600	0	2500
2020.07.06	13:00:00	345915.36	345925.23	340872.45	341823.65	3599	0	2500
2020.07.06	14:00:00	341839.59	341951.96	335614.13	337438.41	3598	0	2500
2020.07.06	15:00:00	337456.83	339441.48	337236.67	338959.00	3599	0	2500
2020.07.06	16:00:00	338975.13	339236.46	337712.59	339133.60	3599	0	2500
2020.07.06	17:00:00	339132.83	342233.04	338364.87	340877.07	3600	0	2500
2020.07.06	18:00:00	340884.77	340933.76	337195.78	338472.19	3600	0	2500
2020.07.06	19:00:00	338464.02	339081.90	336036.49	336710.52	3600	0	2500
2020.07.06	20:00:00	336773.28	337396.01	334221.71	334557.97	3600	0	2500
2020.07.06	21:00:00	334573.45	337345.42	334397.96	334801.94	3600	0	2500
2020.07.06	22:00:00	334798.24	335105.82	332398.17	333400.14	3600	0	2500
2020.07.06	23:00:00	333387.51	334024.53	331916.28	332624.65	3599	0	2500
2020.07.07	00:00:00	332669.48	333639.25	332266.47	332942.98	3600	0	2500
2020.07.07	01:00:00	332942.61	334017.42	332228.60	333105.88	3600	0	2500
2020.07.07	02:00:00	333097.16	334656.96	332142.81	332482.92	3600	0	2500
2020.07.07	03:00:00	332474.50	332689.68	330447.84	330549.97	3599	0	2500
2020.07.07	04:00:00	330565.13	332060.79	329979.65	331635.15	3600	0	2500
2020.07.07	05:00:00	331618.84	333373.34	330581.36	330869.50	3599	0	2500
2020.07.07	06:00:00	330921.36	332053.96	328091.07	328173.83	3600	0	2500
2020.07.07	07:00:00	328175.50	328530.80	325460.81	327673.19	3600	0	2500
2020.07.07	08:00:00	327618.02	328831.15	326452.31	327141.06	3600	0	2500
2020.07.07	09:00:00	327176.50	329006.53	326884.99	327644.59	3600	0	2500
2020.07.07	10:00:00	327623.41	327782.93	326176.68	326269.15	3600	0	2500
2020.07.07	11:00:00	326292.12	327065.45	324417.28	324894.24	3600	0	2500
2020.07.07	12:00:00	324877.51	325089.34	322196.33	322532.09	3598	0	2500
2020.07.07	13:00:00	322542.41	323208.74	319790.99	319841.99	3599	0	2500
2020.07.07	14:00:00	319833.48	319964.45	315909.05	317110.89	3600	0	2500
2020.07.07	15:00:00	317108.52	318821.52	316874.65	318276.94	3600	0	2500
2020.07.07	16:00:00	318271.22	319029.03	314008.89	314178.51	3600	0	2500
2020.07.07	17:00:00	314168.18	315557.32	313234.22	313305.30	3600	0	2500
2020.07.07	18:00:00	313294.07	313873.56	310400.02	311010.75	3600	0	2500
2020.07.07	19:00:00	311017.99	313955.81	310680.73	312536.27	3600	0	2500
2020.07.07	20:00:00	312476.85	312737.02	310549.15	310848.76	3599	0	2500
2020.07.07	21:00:00	310820.65	311270.21	309433.52	310964.72	3600	0	2500
2020.07.07	22:00:00	310978.74	313571.39	309944.35	312967.35	3600	0	2500
2020.07.07	23:00:00	312998.71	315628.94	312641.23	314743.64	3600	0	2500
2020.07.08	00:00:00	314744.40	316364.19	313778.47	316225.01	3600	0	2500
2020.07.08	01:00:00	316238.41	317179.52	315460.77	315997.44	3598	0	2500
2020.07.08	02:00:00	316059.25	318370.07	315465.47	316239.73	3600	0	2500
2020.07.08	03:00:00	316187.89	317217.38	315460.74	315652.17	3600	0	2500
2020.07.08	04:00:00	315662.61	316605.33	314586.09	315213.44	3599	0	2500
2020.07.08	05:00:00	315211.61	318305.41	314990.62	317987.42	3600	0	2500
2020.07.08	06:00:00	318013.08	318914.05	315461.98	316245.90	3599	0	2500
2020.07.08	07:00:00	316254.59	317799.69	314880.22	315317.65	3597	0	2500
2020.07.08	08:00:00	315320.88	316095.72	314385.70	315236.35	3600	0	2500
2020.07.08	09:00:00	315235.10	316415.27	314644.00	315805.65	3599	0	2500
2020.07.08	10:00:00	315805.94	316040.31	314670.41	315826.45	3599	0	2500
2020.07.08	11:00:00	315811.20	316511.07	314685.26	314911.00	3600	0	2500
2020.07.08	12:00:00	314935.74	316707.24	314820.47	316503.66	3600	0	2500
2020.07.08	13:00:00	316549.31	316916.83	313321.73	313501.10	3600	0	2500
2020.07.08	14:00:00	313485.83	316042.00	313259.69	315292.75	3600	0	2500
2020.07.08	15:00:00	315297.73	317247.10	314492.12	316275.33	3597	0	2500
2020.07.08	16:00:00	316260.81	316771.17	314004.72	314144.88	3600	0	2500
2020.07.08	17:00:00	314152.22	315024.63	312869.02	313241.66	3599	0	2500
2020.07.08	18:00:00	313203.06	313211.03	309569.73	311177.57	3600	0	2500
2020.07.08	19:00:00	311152.87	311341.71	308635.96	309927.63	3599	0	2500
2020.07.08	20:00:00	309943.70	312222.59	309901.43	311761.63	3599	0	2500
2020.07.08	21:00:00	311801.91	313649.38	311730.76	313471.19	3600	0	2500
2020.07.08	22:00:00	313484.35	315088.81	313288.87	314860.03	3600	0	2500
2020.07.08	23:00:00	314881.70	316642.37	314398.01	316398.19	3599	0	2500
2020.07.09	00:00:00	316389.37	316546.03	314700.69	315339.13	3600	0	2500
2020.07.09	01:00:00	315325.67	316402.72	314646.26	315213.07	3600	0	2500
2020.07.09	02:00:00	315252.60	315307.21	312736.90	313040.16	3599	0	2500
2020.07.09	03:00:00	313062.71	316261.19	312625.08	316182.57	3600	0	2500
2020.07.09	04:00:00	316210.51	316571.07	314141.73	315237.36	3600	0	2500
2020.07.09	05:00:00	315265.44	316131.86	312236.82	312458.15	3599	0	2500
2020.07.09	06:00:00	312449.49	313845.40	310839.01	311749.28	3600	0	2500
2020.07.09	07:00:00	311779.32	312436.08	309138.44	309764.16	3600	0	2500
2020.07.09	08:00:00	309798.87	310158.23	307959.99	308873.99	3600	0	2500
2020.07.09	09:00:00	308857.09	311110.48	308408.88	310229.75	3600	0	2500
2020.07.09	10:00:00	310243.51	311082.82	308956.02	309589.74	3594	0	2500
2020.07.09	11:00:00	309619.51	311581.82	309367.21	311082.64	3599	0	2500
2020.07.09	12:00:00	311024.54	312775.74	309733.15	311422.77	3599	0	2500
2020.07.09	13:00:00	311407.96	313086.67	310631.75	311799.04	3600	0	2500
2020.07.09	14:00:00	311798.88	312847.90	310291.09	310420.46	3599	0	2500
2020.07.09	15:00:00	310411.24	312741.08	309208.22	312582.34	3600	0	2500
2020.07.09	16:00:00	312594.57	314133.95	311817.75	313253.66	3600	0	2500
2020.07.09	17:00:00	313254.33	316708.88	313172.84	316335.36	3600	0	2500
2020.07.09	18:00:00	316308.03	317611.38	315646.09	316305.15	3599	0	2500
2020.07.09	19:00:00	316302.87	318644.08	315883.51	318556.78	3598	0	2500
2020.07.09	20:00:00	318542.67	318854.04	317159.22	317576.59	3599	0	2500
2020.07.09	21:00:00	317569.39	318482.85	313638.67	314189.70	3599	0	2500
2020.07.09	22:00:00	314199.80	316727.12	313687.90	316357.06	3600	0	2500
2020.07.09	23:00:00	316360.73	318577.90	316002.49	317255.65	3600	0	2500
2020.07.10	00:00:00	317276.48	317443.17	315076.93	315668.20	3598	0	2500
2020.07.10	01:00:00	315680.96	319395.08	315466.97	318760.36	3600	0	2500
2020.07.10	02:00:00	318763.06	320509.22	318761.00	320138.80	3599	0	2500
2020.07.10	03:00:00	320152.51	320656.16	318867.90	319152.12	3600	0	2500
2020.07.10	04:00:00	319148.55	320288.60	318016.68	319686.48	3599	0	2500
2020.07.10	05:00:00	319665.86	321827.87	319028.09	321712.88	3599	0	2500
2020.07.10	06:00:00	321758.28	322072.22	319973.41	321063.74	3600	0	2500
2020.07.10	07:00:00	321113.39	321619.89	319479.58	320342.29	3600	0	2400
2020.07.10	08:00:00	320347.98	320471.06	317535.93	318565.49	3599	0	2400
2020.07.10	09:00:00	318591.68	320390.39	317783.65	319830.81	3600	0	2400
2020.07.10	10:00:00	319837.58	320085.78	316284.86	316290.32	3599	0	2400
2020.07.10	11:00:00	316288.64	316782.61	312788.09	314190.59	3600	0	2400
2020.07.10	12:00:00	314200.85	314322.30	311173.23	312377.66	3600	0	2400
2020.07.10	13:00:00	312385.62	312419.40	310806.62	311776.39	3599	0	2400
2020.07.10	14:00:00	311804.97	312062.16	309518.36	309969.34	3600	0	2400
2020.07.10	15:00:00	309973.37	310659.80	308845.86	309422.07	3600	0	2400
2020.07.10	16:00:00	309437.09	311201.61	309218.87	310246.27	3599	0	2400
2020.07.10	17:00:00	310201.03	311259.07	307507.59	308393.71	3599	0	2400
2020.07.10	18:00:00	308394.45	309334.42	307266.24	308354.90	3600	0	2400
2020.07.10	19:00:00	308355.84	309570.75	308057.37	308943.31	3599	0	2400
2020.07.10	20:00:00	309007.79	311311.76	308672.73	311122.41	3600	0	2400
2020.07.10	21:00:00	311142.92	313801.45	310629.70	313104.18	3600	0	2400
2020.07.10	22:00:00	313084.90	314545.39	312517.16	312889.79	3599	0	2400
2020.07.10	23:00:00	312949.54	313711.06	311662.91	311795.52	3600	0	2400
2020.07.11	00:00:00	311785.84	312390.95	309612.33	310559.90	3600	0	2400
2020.07.11	01:00:00	310515.56	310856.67	308650.80	309396.93	3599	0	2400
2020.07.11	02:00:00	309362.38	311063.86	308080.62	310678.51	3600	0	2400
2020.07.11	03:00:00	310685.13	311692.01	307761.62	308971.97	3599	0	2400
2020.07.11	04:00:00	308938.38	310457.96	308542.19	309029.76	3598	0	2400
2020.07.11	05:00:00	309054.88	309833.21	307747.36	309110.51	3599	0	2400
2020.07.11	06:00:00	309132.69	311391.57	308903.65	310184.52	3600	0	2400
2020.07.11	07:00:00	310200.05	311469.95	307881.60	308355.49	3598	0	2400
2020.07.11	08:00:00	308350.62	310048.23	308072.27	309054.13	3600	0	2400
2020.07.11	09:00:00	309058.13	310937.28	308683.14	310350.95	3600	0	2400
2020.07.11	10:00:00	310361.65	310518.57	308465.54	310213.62	3600	0	2400
2020.07.11	11:00:00	310166.92	310453.91	307804.51	308644.43	3598	0	2400
2020.07.11	12:00:00	308610.13	310229.95	307377.30	309187.58	3600	0	2400
2020.07.11	13:00:00	309179.00	310468.39	308458.54	309496.12	3600	0	2400
2020.07.11	14:00:00	309510.51	309730.06	307507.50	308422.25	3600	0	2400
2020.07.11	15:00:00	308396.48	310313.40	307160.35	308792.97	3600	0	2400
2020.07.11	16:00:00	308871.65	308933.27	306632.29	308165.96	3599	0	2400
2020.07.11	17:00:00	308159.56	308535.63	304474.63	305097.40	3597	0	2400
2020.07.11	18:00:00	305104.57	305596.70	303208.35	303677.41	3600	0	2400
2020.07.11	19:00:00	303668.97	305322.36	303312.42	304179.56	3600	0	2400
2020.07.11	20:00:00	304182.42	305500.04	302535.98	302738.81	3598	0	2400
2020.07.11	21:00:00	302758.48	303869.20	299420.37	300482.70	3600	0	2400
2020.07.11	22:00:00	300463.81	302270.04	299997.27	301809.84	3600	0	2400
2020.07.11	23:00:00	301820.71	301914.85	300366.81	300935.21	3600	0	2400
2020.07.12	00:00:00	300923.13	302412.91	300463.62	302236.63	3600	0	2400
2020.07.12	01:00:00	302262.52	304084.97	300826.61	302484.38	3598	0	2400
2020.07.12	02:00:00	302455.42	304256.21	301950.92	302856.25	3600	0	2400
2020.07.12	03:00:00	302847.82	304985.69	302048.00	304922.16	3599	0	2400
2020.07.12	04:00:00	304915.63	305330.81	302794.60	305031.99	3600	0	2400
2020.07.12	05:00:00	305066.49	306715.88	304227.54	304740.62	3599	0	2400
2020.07.12	06:00:00	304716.72	307475.41	304531.26	307206.01	3599	0	2400
2020.07.12	07:00:00	307220.25	307486.71	304474.91	304665.18	3600	0	2400
2020.07.12	08:00:00	304692.44	305698.36	303320.43	303731.56	3599	0	2400
2020.07.12	09:00:00	303760.61	304372.63	302045.28	302617.96	3599	0	2400
2020.07.12	10:00:00	302686.46	303007.45	299752.77	301138.40	3600	0	2400
2020.07.12	11:00:00	301137.01	301267.32	299250.21	301128.25	3600	0	2400
2020.07.12	12:00:00	301112.06	303730.72	300612.47	302865.30	3597	0	2400
2020.07.12	13:00:00	302868.42	305700.10	302843.10	305652.92	3600	0	2400
2020.07.12	14:00:00	305631.30	307984.64	305610.95	307193.71	3600	0	2400
2020.07.12	15:00:00	307128.46	307258.87	304747.27	305672.83	3600	0	2400
2020.07.12	16:00:00	305658.23	305877.61	302504.12	303349.45	3598	0	2400
2020.07.12	17:00:00	303326.92	303350.02	300192.83	301770.60	3599	0	2400
2020.07.12	18:00:00	301781.55	304274.25	301543.71	303888.68	3600	0	2400
2020.07.12	19:00:00	303893.48	304747.06	302129.89	304286.70	3599	0	2400
2020.07.12	20:00:00	304255.63	305150.55	302887.26	303580.11	3600	0	2400
2020.07.12	21:00:00	303573.16	304816.47	301568.23	302033.82	3598	0	2400
2020.07.12	22:00:00	302079.30	303372.94	299923.95	299989.23	3600	0	2400
2020.07.12	23:00:00	299986.21	301287.45	299571.02	300942.83	3599	0	2400
2020.07.13	00:00:00	300910.29	302801.13	300244.85	301975.01	3600	0	2400
2020.07.13	01:00:00	301998.84	302842.48	301408.98	302342.95	3600	0	2400
2020.07.13	02:00:00	302361.07	302582.97	300606.75	302257.88	3600	0	2400
2020.07.13	03:00:00	302287.56	302340.22	296790.65	297362.53	3600	0	2400
2020.07.13	04:00:00	297362.26	298287.08	296540.84	296968.26	3598	0	2400
2020.07.13	05:00:00	296966.81	301406.09	296891.49	300916.72	3600	0	2400
2020.07.13	06:00:00	300924.19	301599.54	299294.99	301599.54	3600	0	2400
2020.07.13	07:00:00	301567.04	302535.73	300638.70	301234.39	3600	0	2400
2020.07.13	08:00:00	301211.90	301863.43	299395.58	300937.53	3600	0	2400
2020.07.13	09:00:00	300895.43	302123.70	300555.50	300769.28	3599	0	2400
2020.07.13	10:00:00	300733.53	300975.19	299101.54	300214.19	3600	0	2400
2020.07.13	11:00:00	300188.32	301570.57	299127.81	300418.66	3599	0	2400
2020.07.13	12:00:00	300433.52	301175.05	299617.16	300706.38	3600	0	2400
2020.07.13	13:00:00	300709.64	300882.41	299075.88	299553.91	3599	0	2400
2020.07.13	14:00:00	299540.60	302189.48	298539.44	301565.92	3599	0	2400
2020.07.13	15:00:00	301565.65	302883.25	299739.69	300687.46	3600	0	2400
2020.07.13	16:00:00	300696.26	300774.19	297362.09	297702.58	3600	0	2400
2020.07.13	17:00:00	297716.20	300290.93	297521.71	300287.57	3600	0	2400
2020.07.13	18:00:00	300292.04	301789.03	300136.63	300149.14	3599	0	2400
2020.07.13	19:00:00	300142.62	300660.99	298704.74	299337.64	3600	0	2400
2020.07.13	20:00:00	299340.73	300640.97	298776.40	300332.04	3599	0	2400
2020.07.13	21:00:00	300349.78	303013.14	300056.36	302401.10	3600	0	2400
2020.07.13	22:00:00	302398.17	303352.66	301255.92	303204.08	3600	0	2400
2020.07.13	23:00:00	303218.67	303497.32	301727.43	301884.60	3600	0	2400
2020.07.14	00:00:00	301847.79	302904.77	299995.05	302535.85	3600	0	2400
2020.07.14	01:00:00	302528.22	307389.67	302205.02	306211.64	3600	0	2400
2020.07.14	02:00:00	306226.11	307899.85	305722.32	307761.85	3600	0	2400
2020.07.14	03:00:00	307762.25	309286.67	307074.67	307989.88	3600	0	2400
2020.07.14	04:00:00	308019.77	308339.94	306887.71	307095.10	3598	0	2400
2020.07.14	05:00:00	307096.49	309597.72	306548.22	308956.87	3600	0	2400
2020.07.14	06:00:00	308945.27	309600.47	306736.04	307883.87	3599	0	2400
2020.07.14	07:00:00	307927.37	308009.53	305970.84	307419.76	3600	0	2400
2020.07.14	08:00:00	307442.68	308576.95	306081.71	306991.13	3600	0	2400
2020.07.14	09:00:00	307030.20	307308.25	304204.49	306366.11	3600	0	2400
2020.07.14	10:00:00	306372.04	306568.90	304219.63	304692.96	3600	0	2400
2020.07.14	11:00:00	304665.63	304981.70	301933.30	303152.85	3600	0	2400
2020.07.14	12:00:00	303149.22	305235.20	302492.37	305194.22	3599	0	2400
2020.07.14	13:00:00	305191.54	305403.98	303215.02	304485.04	3600	0	2400
2020.07.14	14:00:00	304487.64	306669.20	304111.88	304739.28	3600	0	2400
2020.07.14	15:00:00	304744.49	307427.84	304473.41	306256.06	3599	0	2400
2020.07.14	16:00:00	306279.32	306652.19	303748.85	303989.56	3599	0	2400
2020.07.14	17:00:00	303987.52	304967.27	303432.89	304498.91	3600	0	2400
2020.07.14	18:00:00	304519.03	304568.25	302085.39	302337.28	3600	0	2400
2020.07.14	19:00:00	302405.03	303146.51	300113.97	300603.67	3600	0	2400
2020.07.14	20:00:00	300610.74	303625.19	300583.22	301783.09	3600	0	2400
2020.07.14	21:00:00	301760.74	304922.57	301594.60	303838.33	3600	0	2400
2020.07.14	22:00:00	303830.28	304992.83	303279.03	304163.54	3599	0	2400
2020.07.14	23:00:00	304155.49	308652.70	303894.13	308407.84	3600	0	2400
2020.07.15	00:00:00	308434.12	309322.64	307342.98	308934.32	3600	0	2400
2020.07.15	01:00:00	308951.31	309033.09	306704.26	307893.06	3600	0	2400
2020.07.15	02:00:00	307891.11	309987.60	307444.14	308647.20	3598	0	2400
2020.07.15	03:00:00	308697.62	312561.84	308223.19	312393.06	3599	0	2400
2020.07.15	04:00:00	312396.51	312419.43	307431.73	308235.46	3599	0	2400
2020.07.15	05:00:00	308177.99	308984.19	306230.00	308809.45	3599	0	2400
2020.07.15	06:00:00	308839.90	308988.14	306434.47	307388.77	3600	0	2400
2020.07.15	07:00:00	307368.59	308921.81	307225.07	308471.95	3600	0	2400
2020.07.15	08:00:00	308438.51	309871.04	307806.06	307912.95	3600	0	2400
2020.07.15	09:00:00	307850.44	309807.77	307767.85	308637.10	3598	0	2400
2020.07.15	10:00:00	308625.96	310168.29	307846.35	310126.65	3600	0	2400
2020.07.15	11:00:00	310123.84	310697.61	308738.18	309384.58	3600	0	2400
2020.07.15	12:00:00	309417.62	310567.78	308542.05	309603.44	3600	0	2400
2020.07.15	13:00:00	309609.56	311116.70	308632.66	310664.80	3599	0	2400
2020.07.15	14:00:00	310682.71	312067.15	310459.93	310576.41	3600	0	2400
2020.07.15	15:00:00	310605.09	311221.42	309860.34	310068.15	3599	0	2400
2020.07.15	16:00:00	310048.28	311166.95	308608.34	309853.50	3600	0	2400
2020.07.15	17:00:00	309880.73	311047.36	309717.99	309925.20	3600	0	2400
2020.07.15	18:00:00	309932.93	310147.90	307566.83	307861.55	3599	0	2400
2020.07.15	19:00:00	307854.84	310092.52	307854.84	308725.14	3599	0	2400
2020.07.15	20:00:00	308708.86	308823.68	306707.69	308636.46	3600	0	2400
2020.07.15	21:00:00	308619.09	309247.67	307227.63	309228.44	3599	0	2400
2020.07.15	22:00:00	309201.19	309386.98	305989.66	306889.17	3599	0	2400
2020.07.15	23:00:00	306906.85	308858.86	306815.12	307609.67	3600	0	2400
2020.07.16	00:00:00	307535.71	310849.49	307514.49	310218.78	3600	0	2400
2020.07.16	01:00:00	310173.61	312105.69	309199.20	310843.50	3599	0	2400
2020.07.16	02:00:00	310841.40	310872.06	308542.75	308775.19	3599	0	2400
2020.07.16	03:00:00	308781.84	309598.28	307432.90	308119.33	3600	0	2400
2020.07.16	04:00:00	308124.21	309651.82	306556.45	308922.31	3600	0	2400
2020.07.16	05:00:00	308893.99	309477.02	305655.24	305657.80	3598	0	2400
2020.07.16	06:00:00	305679.19	305733.95	302610.12	302827.37	3599	0	2400
2020.07.16	07:00:00	302830.17	305833.52	302116.66	304966.95	3599	0	2400
2020.07.16	08:00:00	304955.52	306400.74	304641.74	305283.38	3599	0	2400
2020.07.16	09:00:00	305281.94	307867.78	305281.94	307385.49	3600	0	2400
2020.07.16	10:00:00	307369.56	308571.84	304954.94	305851.88	3600	0	2400
2020.07.16	11:00:00	305871.42	306649.20	304350.98	306354.06	3599	0	2400
2020.07.16	12:00:00	306322.53	307708.78	305765.69	307441.17	3599	0	2400
2020.07.16	13:00:00	307436.56	311492.35	306557.56	311260.56	3600	0	2400
2020.07.16	14:00:00	311264.59	312381.54	310593.77	312127.05	3600	0	2400
2020.07.16	15:00:00	312130.83	313630.47	311598.39	313105.57	3600	0	2400
2020.07.16	16:00:00	313105.46	314281.29	312315.27	312915.48	3600	0	2400
2020.07.16	17:00:00	312925.68	314803.40	312270.53	313730.21	3600	0	2400
2020.07.16	18:00:00	313769.40	316209.76	313655.44	314936.01	3600	0	2400
2020.07.16	19:00:00	314915.81	316749.44	314299.42	315791.66	3600	0	2400
2020.07.16	20:00:00	315823.36	316095.94	314349.43	315308.50	3598	0	2400
2020.07.16	21:00:00	315277.82	317420.02	313442.07	317138.83	3600	0	2400
2020.07.16	22:00:00	317076.27	317254.38	315434.81	316207.22	3600	0	2400
2020.07.16	23:00:00	316180.75	316466.83	314177.64	315936.50	3600	0	2400
2020.07.17	00:00:00	315988.62	316590.31	314005.23	315681.80	3600	0	2400
2020.07.17	01:00:00	315679.83	317860.86	315561.30	316848.67	3600	0	2400
2020.07.17	02:00:00	316813.97	317582.48	315545.32	316198.39	3599	0	2400
2020.07.17	03:00:00	316181.37	320637.85	315996.22	320465.16	3600	0	2400
2020.07.17	04:00:00	320518.93	322525.10	319896.23	322111.87	3600	0	2400
2020.07.17	05:00:00	322066.90	324781.85	321793.04	323177.41	3598	0	2400
2020.07.17	06:00:00	323174.69	324410.93	322455.98	323416.79	3600	0	2400
2020.07.17	07:00:00	323382.82	327305.90	322201.62	326925.85	3600	0	2400
2020.07.17	08:00:00	326953.30	327826.95	324734.86	325034.28	3598	0	2400
2020.07.17	09:00:00	325008.87	326101.64	323896.43	324950.82	3600	0	2400
2020.07.17	10:00:00	324956.38	325658.62	322298.38	322797.99	3600	0	2400
2020.07.17	11:00:00	322780.50	324556.78	322738.95	324499.12	3599	0	2400
2020.07.17	12:00:00	324476.72	324721.65	323281.64	323784.15	3599	0	2400
2020.07.17	13:00:00	323825.60	325639.04	323328.96	325485.88	3600	0	2400
2020.07.17	14:00:00	325512.09	329837.45	325196.53	329566.73	3600	0	2400
2020.07.17	15:00:00	329584.57	329807.71	328024.58	329501.88	3600	0	2400
2020.07.17	16:00:00	329517.55	330118.55	327898.38	329869.92	3600	0	2400
2020.07.17	17:00:00	329894.28	332527.13	329566.97	332219.23	3599	0	2400
2020.07.17	18:00:00	332253.58	332607.25	329934.73	330717.92	3600	0	2400
2020.07.17	19:00:00	330671.12	332961.03	330286.13	331552.82	3600	0	2400
2020.07.17	20:00:00	331569.03	332299.41	329334.59	331560.23	3599	0	2400
2020.07.17	21:00:00	331562.55	335575.73	331522.07	335073.64	3600	0	2400
2020.07.17	22:00:00	335058.06	338924.24	334493.78	338831.03	3599	0	2400
2020.07.17	23:00:00	338819.66	340216.59	338343.44	339367.17	3598	0	2400
2020.07.18	00:00:00	339408.19	340520.27	338213.82	339139.02	3599	0	2400
2020.07.18	01:00:00	339120.24	339693.44	337116.30	337936.13	3599	0	2400
2020.07.18	02:00:00	337865.73	340173.02	336464.30	339902.72	3600	0	2400
2020.07.18	03:00:00	339942.83	340411.28	336901.29	337113.36	3600	0	2400
2020.07.18	04:00:00	337160.70	337658.63	333180.29	333256.90	3599	0	2400
2020.07.18	05:00:00	333213.41	333919.97	332378.61	333398.43	3600	0	2400
2020.07.18	06:00:00	333403.81	333811.31	330707.55	330827.02	3600	0	2400
2020.07.18	07:00:00	330847.41	331902.50	329476.86	330519.10	3599	0	2400
2020.07.18	08:00:00	330592.03	331344.29	327084.60	327757.02	3598	0	2400
2020.07.18	09:00:00	327727.08	329935.49	327499.02	327513.20	3600	0	2400
2020.07.18	10:00:00	327534.03	328261.59	325305.17	326898.62	3599	0	2400
2020.07.18	11:00:00	326885.02	328499.30	326264.91	327122.96	3600	0	2400
