<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.20	00:30:00	340449.29	340671.57	337835.77	337963.53	1800	0	4959
2021.04.20	01:00:00	337941.79	338916.94	337434.96	338664.63	1800	0	4959
2021.04.20	01:30:00	338642.51	339557.08	338028.87	339326.44	1800	0	4959
2021.04.20	02:00:00	339326.89	340958.65	338912.15	340310.63	1800	0	4959
2021.04.20	02:30:00	340343.85	340343.85	337754.20	337960.88	1800	0	4959
2021.04.20	03:00:00	337980.50	338640.99	337394.48	338173.69	1800	0	4959
2021.04.20	03:30:00	338234.60	340225.22	338104.04	339786.75	1800	0	4959
2021.04.20	04:00:00	339816.88	341835.93	339414.85	340725.30	1800	0	4959
2021.04.20	04:30:00	340683.02	342341.78	339866.87	341905.11	1800	0	4959
2021.04.20	05:00:00	341930.14	344947.08	341760.11	344264.71	1799	0	4959
2021.04.20	05:30:00	344279.27	344544.15	340952.75	341412.44	1799	0	4959
2021.04.20	06:00:00	341467.76	342117.56	339770.44	340022.27	1799	0	4959
2021.04.20	06:30:00	340036.26	340695.93	338976.95	339023.02	1800	0	4959
2021.04.20	07:00:00	338982.57	340339.32	338340.23	340249.55	1800	0	4959
2021.04.20	07:30:00	340171.87	341253.31	339743.58	341037.22	1800	0	4959
2021.04.20	08:00:00	341078.83	341661.62	340182.05	341052.71	1800	0	4959
2021.04.20	08:30:00	341048.50	342798.32	340781.14	341971.85	1800	0	4959
2021.04.20	09:00:00	341999.11	343500.43	341192.80	343252.68	1800	0	4959
2021.04.20	09:30:00	343232.92	344678.93	343232.92	344181.70	1800	0	4959
2021.04.20	10:00:00	344212.90	344460.83	342484.27	342603.66	1800	0	4959
2021.04.20	10:30:00	342614.22	344164.20	342418.24	344056.12	1800	0	4959
2021.04.20	11:00:00	344044.89	347224.33	343999.33	346898.26	1795	0	4959
2021.04.20	11:30:00	346888.69	347824.42	346066.81	347370.35	1800	0	4959
2021.04.20	12:00:00	347398.50	349821.96	346627.29	348965.82	1800	0	4959
2021.04.20	12:30:00	348924.37	350674.47	348767.39	349804.90	1800	0	4959
2021.04.20	13:00:00	349816.29	351194.84	348903.77	351037.78	1800	0	4959
2021.04.20	13:30:00	351014.09	352282.54	350914.00	352267.71	1799	0	4959
2021.04.20	14:00:00	352225.48	352519.91	350947.54	351513.03	1799	0	4959
2021.04.20	14:30:00	351514.14	351598.83	349627.10	351118.18	1800	0	4959
2021.04.20	15:00:00	351139.29	351541.45	350326.58	350405.35	1800	0	4959
2021.04.20	15:30:00	350388.69	350908.91	348834.48	350463.01	1799	0	4959
2021.04.20	16:00:00	350430.42	351074.51	348962.04	349436.09	1800	0	4959
2021.04.20	16:30:00	349369.62	349641.66	348144.97	348830.17	1800	0	4959
2021.04.20	17:00:00	348798.91	349311.71	347599.97	348079.21	1800	0	4959
2021.04.20	17:30:00	348086.69	349971.10	347946.48	349608.06	1800	0	4959
2021.04.20	18:00:00	349619.46	349798.19	345834.69	346047.63	1800	0	4959
2021.04.20	18:30:00	346082.84	347045.55	345081.21	346958.16	1799	0	4959
2021.04.20	19:00:00	346937.86	347603.90	346138.24	346916.90	1800	0	4959
2021.04.20	19:30:00	346931.71	346978.55	344189.58	345078.36	1798	0	4959
2021.04.20	20:00:00	345141.19	345748.48	342424.36	343090.25	1800	0	4959
2021.04.20	20:30:00	343099.11	343320.56	341789.71	343182.30	1795	0	4959
2021.04.20	21:00:00	343200.49	344619.14	342578.05	343983.31	1799	0	4959
2021.04.20	21:30:00	344014.67	346303.96	343815.71	346217.92	1800	0	4959
2021.04.20	22:00:00	346213.04	347119.63	345557.40	346887.63	1800	0	4959
2021.04.20	22:30:00	346883.26	346962.71	344941.67	345588.47	1800	0	4959
2021.04.20	23:00:00	345543.31	346184.66	344571.04	344611.73	1800	0	4959
2021.04.20	23:30:00	344602.53	344918.00	343215.90	344280.70	1800	0	4959
2021.04.21	00:00:00	344247.13	347350.25	344156.16	346554.33	1800	0	4959
2021.04.21	00:30:00	346548.37	347931.88	345593.08	346786.68	1798	0	4959
2021.04.21	01:00:00	346835.52	348659.98	346626.73	348263.97	1800	0	4959
2021.04.21	01:30:00	348255.50	348374.89	344958.83	344958.83	1800	0	4959
2021.04.21	02:00:00	344969.45	345978.88	344838.75	345437.94	1799	0	4959
2021.04.21	02:30:00	345446.74	348545.62	345278.97	348514.77	1800	0	4959
2021.04.21	03:00:00	348527.26	350177.37	348392.22	348628.11	1800	0	4959
2021.04.21	03:30:00	348605.98	349969.26	348605.98	349215.71	1800	0	4959
2021.04.21	04:00:00	349173.78	351213.54	348328.86	351020.79	1800	0	4959
2021.04.21	04:30:00	351010.12	351582.41	349804.16	350712.37	1799	0	4959
2021.04.21	05:00:00	350750.08	350846.08	348243.65	348811.05	1800	0	4959
2021.04.21	05:30:00	348853.35	349158.58	347684.29	348315.32	1800	0	4959
2021.04.21	06:00:00	348275.13	348475.31	345709.90	346442.38	1800	0	4959
2021.04.21	06:30:00	346410.75	346841.58	344888.18	345322.49	1800	0	4959
2021.04.21	07:00:00	345327.01	345909.01	343856.61	344434.32	1800	0	4959
2021.04.21	07:30:00	344441.76	345233.43	343505.25	343852.50	1800	0	4959
2021.04.21	08:00:00	343816.79	345614.27	343416.56	344833.62	1800	0	4959
2021.04.21	08:30:00	344861.98	347369.14	344404.62	347304.65	1800	0	4959
2021.04.21	09:00:00	347313.48	347740.62	344985.39	345895.47	1800	0	4959
2021.04.21	09:30:00	345951.38	346357.73	345348.11	345401.28	1800	0	4959
2021.04.21	10:00:00	345384.63	346255.35	345006.12	345434.55	1800	0	4959
2021.04.21	10:30:00	345400.11	346529.43	345058.47	345761.26	1800	0	4959
2021.04.21	11:00:00	345725.97	348415.38	345580.10	348186.69	1800	0	4959
2021.04.21	11:30:00	348163.36	349630.00	347933.92	348916.90	1800	0	4959
2021.04.21	12:00:00	348916.67	349416.45	347453.18	347758.69	1800	0	4959
2021.04.21	12:30:00	347810.67	348244.15	345421.03	345459.49	1800	0	4959
2021.04.21	13:00:00	345443.77	347398.86	345336.93	346776.25	1800	0	4959
2021.04.21	13:30:00	346824.24	347112.94	345209.60	346725.18	1800	0	4959
2021.04.21	14:00:00	346739.00	347596.21	345679.29	346178.26	1799	0	4959
2021.04.21	14:30:00	346191.99	346359.11	344679.71	345824.02	1799	0	4959
2021.04.21	15:00:00	345852.67	348689.13	345852.67	347978.96	1800	0	4959
2021.04.21	15:30:00	347999.37	348363.72	345852.14	346061.49	1800	0	4959
2021.04.21	16:00:00	346078.14	346210.64	343207.79	343370.86	1799	0	4959
2021.04.21	16:30:00	343353.89	345299.11	343238.84	344779.49	1800	0	4959
2021.04.21	17:00:00	344779.06	346174.74	343911.60	345751.68	1799	0	4959
2021.04.21	17:30:00	345754.10	346892.91	344763.74	345457.19	1800	0	4959
2021.04.21	18:00:00	345408.93	346964.83	344416.16	346867.15	1800	0	4959
2021.04.21	18:30:00	346815.60	347698.30	346286.36	347387.57	1800	0	4959
2021.04.21	19:00:00	347364.20	348385.48	345699.32	345706.47	1800	0	4959
2021.04.21	19:30:00	345747.36	347355.71	345610.05	347020.12	1800	0	4959
2021.04.21	20:00:00	347056.70	350099.96	346850.31	349558.22	1800	0	4959
2021.04.21	20:30:00	349542.11	349850.13	348732.74	349006.19	1800	0	4959
2021.04.21	21:00:00	348998.16	349803.22	346245.89	347656.90	1800	0	4959
2021.04.21	21:30:00	347575.92	348640.68	347420.58	348506.60	1800	0	4959
2021.04.21	22:00:00	348456.67	348574.80	347048.66	347358.50	1800	0	4959
2021.04.21	22:30:00	347404.81	347999.23	346409.42	346852.34	1800	0	4959
2021.04.21	23:00:00	346845.23	347861.66	346624.65	347633.77	1800	0	4959
2021.04.21	23:30:00	347599.42	347805.95	346612.19	347464.36	1800	0	4959
2021.04.22	00:00:00	347520.06	347769.70	345305.24	346794.23	1799	0	4959
2021.04.22	00:30:00	346793.68	347894.20	346656.17	347427.85	1800	0	4959
2021.04.22	01:00:00	347394.27	347466.95	346298.57	346792.45	1799	0	4959
2021.04.22	01:30:00	346756.63	349064.13	346756.63	348975.01	1800	0	4959
2021.04.22	02:00:00	348936.30	350372.18	348554.88	349722.54	1800	0	4959
2021.04.22	02:30:00	349704.35	350421.90	349264.88	350066.93	1800	0	4959
2021.04.22	03:00:00	350069.50	350617.33	348389.55	348412.53	1800	0	4959
2021.04.22	03:30:00	348425.88	350470.46	348300.44	350133.89	1800	0	4959
2021.04.22	04:00:00	350155.68	350220.03	348153.72	348728.44	1800	0	4959
2021.04.22	04:30:00	348757.97	350596.32	348173.06	349480.11	1800	0	4959
2021.04.22	05:00:00	349476.18	349529.16	347774.72	348130.32	1800	0	4959
2021.04.22	05:30:00	348150.16	350303.80	347965.80	350154.91	1799	0	4959
2021.04.22	06:00:00	350153.03	351087.26	349096.70	351028.79	1799	0	4959
2021.04.22	06:30:00	351048.43	351429.34	349267.00	349540.88	1799	0	4959
2021.04.22	07:00:00	349561.50	350869.65	349259.33	350752.40	1800	0	4959
2021.04.22	07:30:00	350733.47	351737.78	349144.51	350559.85	1800	0	4959
2021.04.22	08:00:00	350525.89	351940.32	350170.63	351105.67	1800	0	4959
2021.04.22	08:30:00	351117.97	351356.81	349144.70	349901.50	1800	0	4959
2021.04.22	09:00:00	349926.48	351242.81	349242.50	350665.67	1800	0	4959
2021.04.22	09:30:00	350658.82	350831.42	349160.40	350041.28	1800	0	4959
2021.04.22	10:00:00	349976.73	350721.19	348754.87	348863.54	1800	0	4959
2021.04.22	10:30:00	348854.72	349595.20	347991.06	348165.35	1800	0	4959
2021.04.22	11:00:00	348168.28	349756.43	347722.00	348474.77	1800	0	4959
2021.04.22	11:30:00	348433.90	348508.60	347053.65	347543.83	1800	0	4959
2021.04.22	12:00:00	347511.24	349103.31	347209.84	347884.70	1799	0	4959
2021.04.22	12:30:00	347855.18	349807.36	347277.56	349536.56	1800	0	4959
2021.04.22	13:00:00	349578.55	351177.30	349353.76	350630.17	1800	0	4959
2021.04.22	13:30:00	350624.68	351303.04	348320.93	349389.56	1800	0	4959
2021.04.22	14:00:00	349391.90	349764.38	346553.47	346672.89	1800	0	4959
2021.04.22	14:30:00	346746.95	348109.55	346587.30	347081.86	1800	0	4959
2021.04.22	15:00:00	347042.12	348109.22	346306.49	347159.52	1800	0	4959
2021.04.22	15:30:00	347140.50	347159.07	343842.06	344453.83	1800	0	4959
2021.04.22	16:00:00	344441.77	345635.89	343199.86	344407.56	1800	0	4959
2021.04.22	16:30:00	344387.35	345811.08	344049.62	345421.94	1800	0	4959
2021.04.22	17:00:00	345396.40	347146.75	345252.76	347133.47	1800	0	4959
2021.04.22	17:30:00	347125.49	347328.11	344435.91	344689.53	1800	0	4959
2021.04.22	18:00:00	344732.76	345286.38	343899.96	344531.91	1800	0	4959
2021.04.22	18:30:00	344564.86	344999.29	342572.38	342993.96	1800	0	4959
2021.04.22	19:00:00	342999.90	343393.26	340648.97	340776.94	1800	0	4959
2021.04.22	19:30:00	340777.91	342593.47	340649.64	341971.15	1799	0	4959
2021.04.22	20:00:00	342004.17	342136.80	340408.08	341172.19	1800	0	4959
2021.04.22	20:30:00	341132.02	341570.58	340159.94	340215.98	1800	0	4959
2021.04.22	21:00:00	340160.35	341875.54	339874.06	341130.35	1800	0	4959
2021.04.22	21:30:00	341083.52	343209.09	340597.93	340945.42	1800	0	4959
2021.04.22	22:00:00	340957.19	342132.15	340867.24	342033.34	1800	0	4959
2021.04.22	22:30:00	342005.31	342622.34	340836.53	341657.46	1800	0	4959
2021.04.22	23:00:00	341633.48	342957.51	341203.19	341639.85	1800	0	4959
2021.04.22	23:30:00	341638.39	341786.18	340148.53	340715.31	1800	0	4959
2021.04.23	00:00:00	340722.34	341120.19	339872.46	340730.05	1800	0	4959
2021.04.23	00:30:00	340714.00	341482.13	337998.87	338199.21	1800	0	4959
2021.04.23	01:00:00	338155.82	338818.83	337612.80	337937.37	1800	0	4959
2021.04.23	01:30:00	337892.71	338283.79	335357.75	335681.97	1800	0	4959
2021.04.23	02:00:00	335663.49	337135.58	334560.02	336376.17	1800	0	4959
2021.04.23	02:30:00	336354.40	336380.72	332034.11	332072.76	1800	0	4959
2021.04.23	03:00:00	332110.56	332781.02	331533.81	332187.63	1800	0	4959
2021.04.23	03:30:00	332189.60	333171.12	330966.63	332807.37	1800	0	4959
2021.04.23	04:00:00	332782.45	334154.81	332378.91	333690.99	1799	0	4959
2021.04.23	04:30:00	333646.69	334293.13	332841.16	334293.13	1800	0	4959
2021.04.23	05:00:00	334301.44	335646.77	332991.26	335335.47	1800	0	4959
2021.04.23	05:30:00	335323.37	335578.38	334395.21	334828.74	1800	0	4959
2021.04.23	06:00:00	334828.53	336136.80	334626.34	334809.38	1800	0	4959
2021.04.23	06:30:00	334819.76	336502.34	334387.72	336177.09	1800	0	4453
2021.04.23	07:00:00	336194.53	336636.18	334714.49	336218.89	1800	0	4453
2021.04.23	07:30:00	336203.25	337236.88	334771.35	334771.35	1799	0	4453
2021.04.23	08:00:00	334776.15	336314.06	334573.65	335820.86	1800	0	4453
2021.04.23	08:30:00	335812.14	336782.91	334260.36	334749.04	1800	0	4453
2021.04.23	09:00:00	334757.97	335815.12	332225.24	333280.77	1800	0	4453
2021.04.23	09:30:00	333285.17	335662.22	333082.07	335537.75	1800	0	4453
2021.04.23	10:00:00	335578.34	337650.64	334585.00	337247.08	1800	0	4453
2021.04.23	10:30:00	337247.14	337694.86	336603.77	337562.62	1800	0	4453
2021.04.23	11:00:00	337570.74	337619.13	335156.41	335449.91	1800	0	4453
2021.04.23	11:30:00	335440.39	335605.11	333340.76	333634.64	1800	0	4453
2021.04.23	12:00:00	333635.63	333941.15	332391.00	332848.84	1800	0	4453
2021.04.23	12:30:00	332865.83	333253.99	331712.28	332660.46	1800	0	4453
2021.04.23	13:00:00	332660.45	332800.65	331134.10	331478.38	1799	0	4453
2021.04.23	13:30:00	331494.51	333559.98	331494.51	333212.75	1800	0	4453
2021.04.23	14:00:00	333182.51	333736.30	331924.42	332049.82	1800	0	4453
2021.04.23	14:30:00	332037.02	333491.38	331409.42	332384.72	1800	0	4453
2021.04.23	15:00:00	332416.75	333331.72	331991.60	332532.10	1800	0	4453
2021.04.23	15:30:00	332537.81	332920.97	331388.88	332561.12	1800	0	4453
2021.04.23	16:00:00	332568.57	333260.56	331332.42	331495.81	1800	0	4453
2021.04.23	16:30:00	331572.30	331608.97	330413.52	330819.61	1800	0	4453
2021.04.23	17:00:00	330803.55	331212.28	329113.54	329234.58	1800	0	4453
2021.04.23	17:30:00	329237.11	330201.81	328921.93	329463.24	1799	0	4453
2021.04.23	18:00:00	329463.11	330238.79	328050.40	329968.26	1800	0	4453
2021.04.23	18:30:00	329979.28	330285.09	327166.20	327796.29	1800	0	4453
2021.04.23	19:00:00	327801.60	327987.82	326607.52	326915.14	1800	0	4453
2021.04.23	19:30:00	326856.01	328229.84	326066.20	327817.17	1800	0	4453
2021.04.23	20:00:00	327842.24	329303.59	327470.09	329296.72	1798	0	4453
2021.04.23	20:30:00	329333.01	329851.54	327971.23	328229.95	1799	0	4453
2021.04.23	21:00:00	328291.16	328701.11	327292.39	327763.37	1800	0	4453
2021.04.23	21:30:00	327761.38	328155.84	326416.40	326989.48	1800	0	4453
2021.04.23	22:00:00	327018.23	327640.21	325688.65	326197.60	1800	0	4453
2021.04.23	22:30:00	326191.61	326534.21	324287.17	324751.16	1799	0	4453
2021.04.23	23:00:00	324719.87	324948.26	323030.25	324008.53	1800	0	4453
2021.04.23	23:30:00	323997.76	326992.74	323136.37	326558.30	1799	0	4453
2021.04.24	00:00:00	326553.09	327075.90	324280.84	324297.45	1800	0	4453
2021.04.24	00:30:00	324291.96	324337.31	322911.63	323313.79	1800	0	4453
2021.04.24	01:00:00	323298.04	323677.49	321073.92	322067.70	1800	0	4453
2021.04.24	01:30:00	322086.91	322878.20	321569.74	321678.41	1800	0	4453
2021.04.24	02:00:00	321667.82	322117.51	320001.12	321095.11	1800	0	4453
2021.04.24	02:30:00	321060.62	322643.89	320448.44	321756.41	1799	0	4453
2021.04.24	03:00:00	321733.58	321924.93	319755.37	319790.76	1800	0	4453
2021.04.24	03:30:00	319860.62	320207.37	319185.38	319782.06	1799	0	4453
2021.04.24	04:00:00	319753.58	320633.22	319320.45	319731.45	1800	0	4453
2021.04.24	04:30:00	319794.72	320873.18	319474.11	320061.39	1800	0	4453
2021.04.24	05:00:00	320074.95	320328.63	318236.36	318684.34	1799	0	4453
2021.04.24	05:30:00	318641.72	320069.35	318320.21	318942.49	1799	0	4453
2021.04.24	06:00:00	318903.26	319865.67	316414.45	316868.05	1800	0	4453
2021.04.24	06:30:00	316918.55	317013.60	314947.17	314955.58	1800	0	4453
2021.04.24	07:00:00	314978.59	316315.82	314561.34	315736.78	1800	0	4453
2021.04.24	07:30:00	315750.93	316470.40	314449.02	314668.92	1799	0	4453
2021.04.24	08:00:00	314736.39	316056.02	313421.62	315593.09	1800	0	4453
2021.04.24	08:30:00	315573.86	317915.88	315571.20	317426.10	1799	0	4453
2021.04.24	09:00:00	317447.02	318179.43	315832.97	316358.10	1800	0	4453
2021.04.24	09:30:00	316375.86	317205.42	316160.31	316617.60	1800	0	4453
2021.04.24	10:00:00	316567.92	317993.96	316055.93	316566.71	1800	0	4453
2021.04.24	10:30:00	316581.00	316789.12	314725.42	315796.55	1799	0	4453
2021.04.24	11:00:00	315814.67	316680.83	315254.88	316300.44	1799	0	4453
2021.04.24	11:30:00	316222.78	317804.05	315855.30	317572.05	1800	0	4453
2021.04.24	12:00:00	317585.57	319789.71	317526.51	319457.06	1800	0	4453
2021.04.24	12:30:00	319464.16	320315.34	318761.38	319035.80	1800	0	4453
2021.04.24	13:00:00	319057.04	319112.35	317938.90	318238.68	1800	0	4453
2021.04.24	13:30:00	318213.45	318802.65	317553.11	318451.81	1800	0	4453
2021.04.24	14:00:00	318432.12	318436.74	316298.31	316592.88	1800	0	4453
2021.04.24	14:30:00	316631.20	317891.52	316186.35	317515.18	1800	0	4453
2021.04.24	15:00:00	317472.85	318236.40	316674.15	318064.26	1800	0	4453
2021.04.24	15:30:00	318100.70	319954.72	317388.58	319067.67	1800	0	4453
2021.04.24	16:00:00	319113.95	319537.27	317480.18	317681.52	1800	0	4453
2021.04.24	16:30:00	317638.88	317638.88	315781.21	316005.69	1800	0	4453
2021.04.24	17:00:00	315982.46	316635.50	315344.19	316622.84	1800	0	4453
2021.04.24	17:30:00	316636.38	316778.77	313577.83	313870.17	1800	0	4453
2021.04.24	18:00:00	313905.38	314457.67	312743.39	313968.13	1798	0	4453
2021.04.24	18:30:00	313955.65	314138.72	312131.97	312466.12	1800	0	4453
2021.04.24	19:00:00	312475.14	314629.33	311943.48	314053.88	1800	0	4453
2021.04.24	19:30:00	314032.78	314679.33	313411.94	314403.75	1800	0	4453
2021.04.24	20:00:00	314429.54	315889.72	313830.90	315610.46	1800	0	4453
2021.04.24	20:30:00	315631.43	315888.78	314736.36	315646.80	1800	0	4453
2021.04.24	21:00:00	315678.81	316750.48	315230.41	315869.47	1800	0	4453
2021.04.24	21:30:00	315812.70	317394.29	315268.88	317394.29	1800	0	4453
2021.04.24	22:00:00	317372.10	319120.93	317290.13	319085.05	1799	0	4453
2021.04.24	22:30:00	319072.79	319473.89	318272.19	319259.63	1800	0	4453
2021.04.24	23:00:00	319250.81	319821.42	317830.16	318754.14	1799	0	4453
2021.04.24	23:30:00	318748.13	319663.48	316942.10	317060.02	1800	0	4453
2021.04.25	00:00:00	317033.98	317767.89	316141.62	317049.99	1800	0	4453
2021.04.25	00:30:00	317005.88	319345.23	316942.19	317542.90	1798	0	4453
2021.04.25	01:00:00	317532.47	318657.17	316949.92	318178.67	1800	0	4453
2021.04.25	01:30:00	318177.84	319852.87	317144.29	318812.94	1800	0	4453
2021.04.25	02:00:00	318805.04	319969.39	318577.39	318932.19	1800	0	4453
2021.04.25	02:30:00	318948.66	319844.90	318711.49	319156.78	1799	0	4453
2021.04.25	03:00:00	319162.06	321331.59	319162.06	320801.29	1800	0	4453
2021.04.25	03:30:00	320785.20	320825.80	318695.47	319444.24	1798	0	4453
2021.04.25	04:00:00	319431.85	319750.81	317226.59	317226.59	1800	0	4453
2021.04.25	04:30:00	317218.72	318318.34	316740.97	317326.64	1800	0	4453
2021.04.25	05:00:00	317311.34	318580.17	316076.45	318132.83	1800	0	4453
2021.04.25	05:30:00	318151.73	318583.48	317158.54	317692.78	1800	0	4453
2021.04.25	06:00:00	317680.07	318089.34	317121.78	317295.83	1800	0	4453
2021.04.25	06:30:00	317235.48	317782.80	316137.21	316319.36	1800	0	4453
2021.04.25	07:00:00	316286.93	316448.54	312803.97	312895.87	1798	0	4453
2021.04.25	07:30:00	312883.89	314224.24	311784.07	313504.45	1800	0	4453
2021.04.25	08:00:00	313514.30	313522.85	311354.37	312331.00	1800	0	4453
2021.04.25	08:30:00	312362.15	312973.11	311747.79	312527.49	1800	0	4453
2021.04.25	09:00:00	312483.84	313197.27	310821.09	311517.05	1800	0	4453
2021.04.25	09:30:00	311538.46	312101.95	310872.09	311451.24	1800	0	4453
2021.04.25	10:00:00	311476.58	311817.83	310808.18	311054.37	1800	0	4453
2021.04.25	10:30:00	311038.62	311345.63	310197.77	310589.06	1800	0	4453
2021.04.25	11:00:00	310597.96	310754.04	308743.62	308928.75	1800	0	4453
2021.04.25	11:30:00	308942.65	310276.31	308150.41	309169.62	1800	0	4453
2021.04.25	12:00:00	309139.70	310340.39	308580.24	308819.36	1800	0	4453
2021.04.25	12:30:00	308840.48	310026.10	308621.91	308751.94	1800	0	4453
2021.04.25	13:00:00	308742.34	310487.42	308103.22	310107.34	1799	0	4453
2021.04.25	13:30:00	310083.12	310703.22	309209.65	310104.66	1799	0	4453
2021.04.25	14:00:00	310055.83	311173.52	309276.98	311133.13	1800	0	4453
2021.04.25	14:30:00	311121.01	312289.41	310585.12	311134.54	1799	0	4453
2021.04.25	15:00:00	311165.91	311380.67	309886.93	310463.88	1800	0	4453
2021.04.25	15:30:00	310464.79	310827.25	309329.51	309922.11	1799	0	4453
2021.04.25	16:00:00	309919.83	311172.10	309541.60	309828.37	1799	0	4453
2021.04.25	16:30:00	309864.40	310819.19	308632.39	309544.75	1800	0	4453
2021.04.25	17:00:00	309559.52	309587.54	306660.14	307037.59	1800	0	4453
2021.04.25	17:30:00	307042.90	308368.64	306367.88	308194.21	1800	0	4453
2021.04.25	18:00:00	308245.27	308731.90	307759.37	308270.94	1799	0	4453
2021.04.25	18:30:00	308283.92	308882.90	307668.89	307978.00	1800	0	4453
2021.04.25	19:00:00	307969.62	308350.64	305958.68	306442.16	1800	0	4453
2021.04.25	19:30:00	306446.21	309293.69	306389.68	308896.72	1800	0	4453
2021.04.25	20:00:00	308942.21	309329.14	306553.74	306808.52	1800	0	4453
2021.04.25	20:30:00	306810.99	308270.11	306586.07	307925.19	1800	0	4453
2021.04.25	21:00:00	307950.02	307950.02	306808.40	307202.43	1799	0	4453
2021.04.25	21:30:00	307235.94	307412.25	304630.61	305132.97	1800	0	4453
2021.04.25	22:00:00	305131.87	305344.35	304021.91	304052.95	1799	0	4453
2021.04.25	22:30:00	304028.61	304105.94	302242.99	302877.30	1800	0	4453
2021.04.25	23:00:00	302841.34	304553.91	302797.88	303148.15	1800	0	4453
2021.04.25	23:30:00	303100.72	303871.96	302127.08	303617.89	1800	0	4453
2021.04.26	00:00:00	303610.07	303887.88	302581.50	302926.05	1800	0	4453
2021.04.26	00:30:00	302926.39	303620.95	302350.30	302849.46	1799	0	4453
2021.04.26	01:00:00	302849.85	303034.05	301422.86	301916.98	1800	0	4453
2021.04.26	01:30:00	301900.64	302697.33	300677.74	302124.20	1799	0	4453
2021.04.26	02:00:00	302164.91	302943.99	301011.15	301810.65	1800	0	4453
2021.04.26	02:30:00	301835.43	303399.10	301654.25	303309.49	1800	0	4453
2021.04.26	03:00:00	303253.33	303960.07	302088.56	302795.18	1799	0	4453
2021.04.26	03:30:00	302807.11	302971.30	301077.53	301217.49	1798	0	4453
2021.04.26	04:00:00	301252.27	302095.28	300576.08	301216.46	1800	0	4453
2021.04.26	04:30:00	301205.80	301803.72	299905.10	301141.05	1800	0	4453
2021.04.26	05:00:00	301142.22	302652.46	300763.59	302304.76	1800	0	4453
2021.04.26	05:30:00	302298.89	303455.64	301793.54	303240.35	1800	0	4453
2021.04.26	06:00:00	303281.60	304128.05	302975.41	303297.32	1800	0	4453
2021.04.26	06:30:00	303321.65	304658.78	302324.06	304044.49	1800	0	4453
2021.04.26	07:00:00	304071.13	305570.86	303831.76	304874.93	1800	0	4453
2021.04.26	07:30:00	304853.71	305298.82	303354.75	303396.16	1799	0	4453
2021.04.26	08:00:00	303426.57	303427.47	301060.22	301284.71	1800	0	4453
2021.04.26	08:30:00	301288.16	303182.14	301288.16	301921.55	1799	0	4453
2021.04.26	09:00:00	301926.97	301973.22	300003.17	300545.45	1800	0	4453
2021.04.26	09:30:00	300595.14	300801.65	299567.56	299607.74	1799	0	4453
2021.04.26	10:00:00	299586.85	300813.39	299481.71	300623.65	1800	0	4453
2021.04.26	10:30:00	300653.54	302259.55	300611.71	302080.16	1800	0	4453
2021.04.26	11:00:00	302042.49	302335.63	300514.10	301001.44	1800	0	4453
2021.04.26	11:30:00	300964.39	303114.95	300901.74	303015.23	1799	0	4453
2021.04.26	12:00:00	302989.53	303965.77	301311.75	301860.33	1800	0	4453
2021.04.26	12:30:00	301833.78	302654.73	301092.86	302074.22	1800	0	4453
2021.04.26	13:00:00	302059.01	302485.66	300909.34	301672.54	1800	0	4453
2021.04.26	13:30:00	301648.95	302468.39	300851.62	301152.82	1800	0	4453
2021.04.26	14:00:00	301155.13	302260.57	300295.57	300866.42	1797	0	4453
2021.04.26	14:30:00	300874.10	301749.92	299999.78	300787.02	1800	0	4453
2021.04.26	15:00:00	300762.57	301931.93	300162.09	300509.69	1800	0	4453
2021.04.26	15:30:00	300471.36	301929.91	299772.58	301370.13	1800	0	4453
2021.04.26	16:00:00	301367.33	302588.39	300182.90	302432.64	1800	0	4453
2021.04.26	16:30:00	302429.76	303266.70	301494.71	302261.32	1800	0	4453
2021.04.26	17:00:00	302342.01	303064.14	301810.52	302459.61	1800	0	4453
2021.04.26	17:30:00	302457.48	303293.95	301350.76	303043.00	1800	0	4453
2021.04.26	18:00:00	303049.34	303902.87	302899.93	303253.23	1800	0	4453
2021.04.26	18:30:00	303243.25	306414.69	303243.25	305957.04	1799	0	4453
2021.04.26	19:00:00	305939.21	307301.96	305828.25	307015.22	1799	0	4453
2021.04.26	19:30:00	307009.91	307678.39	306047.04	307678.39	1800	0	4453
2021.04.26	20:00:00	307668.07	307966.83	305168.48	305318.45	1800	0	4453
2021.04.26	20:30:00	305326.22	308188.18	305239.52	308188.18	1799	0	4453
2021.04.26	21:00:00	308201.07	309177.03	308036.69	308099.98	1800	0	4453
2021.04.26	21:30:00	308113.07	309098.75	307700.74	308912.23	1799	0	4453
2021.04.26	22:00:00	308935.23	309443.11	308109.42	309173.61	1800	0	4453
2021.04.26	22:30:00	309146.57	309629.35	307096.77	307107.47	1800	0	4453
2021.04.26	23:00:00	307062.04	307484.06	306561.21	306577.93	1800	0	4453
2021.04.26	23:30:00	306566.88	306637.25	304787.75	305042.28	1800	0	4453
2021.04.27	00:00:00	305009.93	305770.60	304470.83	304788.64	1800	0	4453
2021.04.27	00:30:00	304769.76	305687.22	303809.85	305559.04	1800	0	4453
2021.04.27	01:00:00	305554.88	306899.59	305184.34	306504.68	1800	0	4453
2021.04.27	01:30:00	306521.63	307149.86	304478.62	304779.85	1800	0	4453
