<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.14	07:00:00	649779.31	652202.63	648945.45	652032.34	900	0	6879
2023.03.14	07:15:00	651960.89	653245.46	651399.24	652244.52	900	0	6879
2023.03.14	07:30:00	652269.11	653288.17	650984.77	652195.37	900	0	6879
2023.03.14	07:45:00	652178.02	654296.37	652016.92	653914.16	900	0	6879
2023.03.14	08:00:00	653799.79	654275.56	649228.93	649539.52	900	0	6879
2023.03.14	08:15:00	649536.31	651464.91	648837.96	651307.78	900	0	6879
2023.03.14	08:30:00	651318.70	654652.28	651318.70	654652.28	900	0	6879
2023.03.14	08:45:00	654580.23	656635.97	654297.35	654804.63	900	0	6879
2023.03.14	09:00:00	654790.67	655347.30	652902.58	654585.59	900	0	6879
2023.03.14	09:15:00	654553.34	656411.08	653771.11	655541.52	900	0	6879
2023.03.14	09:30:00	655504.45	656100.25	653700.56	655635.17	900	0	6879
2023.03.14	09:45:00	655746.54	657289.11	655368.53	656977.49	900	0	6879
2023.03.14	10:00:00	656880.69	658871.85	656144.71	658871.85	900	0	6879
2023.03.14	10:15:00	658890.78	660495.10	658563.82	658853.78	900	0	6879
2023.03.14	10:30:00	658691.61	662057.12	658572.59	661507.94	900	0	6879
2023.03.14	10:45:00	661455.64	661572.06	659635.20	659985.94	900	0	6879
2023.03.14	11:00:00	660008.06	661191.96	659200.90	659793.35	900	0	6879
2023.03.14	11:15:00	659745.15	660323.61	656131.27	656797.49	900	0	6879
2023.03.14	11:30:00	656789.31	659262.19	655464.13	658616.34	900	0	6879
2023.03.14	11:45:00	658592.07	660416.96	657397.15	659926.42	900	0	6879
2023.03.14	12:00:00	659852.95	660180.73	657887.88	658541.85	900	0	6879
2023.03.14	12:15:00	658573.66	659263.66	655190.11	655218.19	900	0	6879
2023.03.14	12:30:00	655232.53	656397.28	653594.67	654189.01	900	0	6879
2023.03.14	12:45:00	654256.99	654554.06	651938.04	654072.59	900	0	6879
2023.03.14	13:00:00	654030.33	656654.28	653135.90	655540.00	898	0	6879
2023.03.14	13:15:00	655439.87	655542.90	653818.34	654064.63	900	0	6879
2023.03.14	13:30:00	654092.80	655788.48	653169.10	653935.17	900	0	6879
2023.03.14	13:45:00	653950.80	654033.18	648953.79	649688.16	900	0	6879
2023.03.14	14:00:00	649563.95	649841.30	647979.26	649064.74	900	0	6879
2023.03.14	14:15:00	649109.91	649109.91	647077.94	648271.54	900	0	6879
2023.03.14	14:30:00	648320.19	648419.44	643857.73	644025.59	900	0	6879
2023.03.14	14:45:00	644046.25	646774.99	642984.60	646406.60	900	0	6879
2023.03.14	15:00:00	646457.26	648208.65	645953.91	647934.58	900	0	6879
2023.03.14	15:15:00	647898.76	649114.86	646579.77	648909.13	900	0	6879
2023.03.14	15:30:00	648964.12	649407.02	646339.60	646922.80	900	0	6879
2023.03.14	15:45:00	646824.36	647131.78	645226.62	645459.94	900	0	6879
2023.03.14	16:00:00	645451.45	646849.39	643569.23	643888.99	900	0	6879
2023.03.14	16:15:00	643910.04	644024.36	640841.07	643369.67	900	0	6879
2023.03.14	16:30:00	643359.80	644628.62	642568.63	643963.12	900	0	6879
2023.03.14	16:45:00	644017.68	648429.27	643145.04	647968.33	900	0	6879
2023.03.14	17:00:00	647900.66	649002.93	647020.32	647554.93	900	0	6879
2023.03.14	17:15:00	647624.18	649525.11	647422.08	648664.45	900	0	6879
2023.03.14	17:30:00	648651.64	649992.40	647896.84	649727.19	900	0	6879
2023.03.14	17:45:00	649633.79	650768.33	647547.62	647872.21	900	0	6879
2023.03.14	18:00:00	647860.20	648022.53	645455.06	646305.87	900	0	6879
2023.03.14	18:15:00	646373.31	647655.48	645473.50	646534.20	900	0	6879
2023.03.14	18:30:00	646487.98	647722.70	645496.42	647612.98	900	0	6879
2023.03.14	18:45:00	647644.03	649178.41	646768.14	648082.28	900	0	6879
2023.03.14	19:00:00	648127.31	649444.73	647781.31	648672.70	900	0	6879
2023.03.14	19:15:00	648718.07	649061.69	645648.87	647696.81	900	0	6879
2023.03.14	19:30:00	647559.95	649367.79	646844.34	646844.34	900	0	6879
2023.03.14	19:45:00	646791.78	649749.88	646605.80	649597.68	900	0	6879
2023.03.14	20:00:00	649613.59	650914.90	648833.26	649734.25	900	0	6879
2023.03.14	20:15:00	649682.30	654966.01	649485.86	654921.81	900	0	6879
2023.03.14	20:30:00	655015.63	656257.00	653995.18	656046.57	900	0	6879
2023.03.14	20:45:00	656056.21	656263.50	654465.12	655060.07	900	0	6879
2023.03.14	21:00:00	655085.19	657783.21	654762.58	657637.34	900	0	6879
2023.03.14	21:15:00	657600.17	660392.50	657328.28	658987.61	900	0	6879
2023.03.14	21:30:00	658915.96	659862.06	657765.87	658732.40	900	0	6879
2023.03.14	21:45:00	658733.25	659490.77	657559.92	658722.82	900	0	6879
2023.03.14	22:00:00	658647.34	660138.63	657069.51	659913.37	900	0	6879
2023.03.14	22:15:00	659955.43	661854.30	658875.96	660783.30	900	0	6879
2023.03.14	22:30:00	660711.09	665170.25	660382.77	664737.56	900	0	6879
2023.03.14	22:45:00	664743.53	666661.17	664062.41	665833.46	900	0	6879
2023.03.14	23:00:00	665872.78	666762.23	664587.38	665350.50	900	0	6879
2023.03.14	23:15:00	665319.65	666554.97	664921.87	666424.39	900	0	6879
2023.03.14	23:30:00	666509.29	667949.44	665972.41	666497.38	900	0	6879
2023.03.14	23:45:00	666474.62	668716.54	666303.74	667351.49	900	0	6879
2023.03.15	00:00:00	667302.47	669264.63	665371.86	669180.92	900	0	6879
2023.03.15	00:15:00	669075.84	672843.08	668655.56	671111.98	900	0	6879
2023.03.15	00:30:00	671126.81	671126.81	669231.77	669548.22	900	0	6879
2023.03.15	00:45:00	669541.48	672533.93	668891.42	671647.76	900	0	6879
2023.03.15	01:00:00	671755.51	673291.89	671317.82	672661.60	900	0	6879
2023.03.15	01:15:00	672637.22	674695.00	672343.20	673460.09	900	0	6879
2023.03.15	01:30:00	673538.30	673621.78	671186.42	672250.10	900	0	6879
2023.03.15	01:45:00	672287.30	674483.89	671413.05	672545.68	900	0	6879
2023.03.15	02:00:00	672583.15	674694.75	671942.17	673815.02	900	0	6879
2023.03.15	02:15:00	673750.62	676361.59	673349.70	675010.78	900	0	6879
2023.03.15	02:30:00	674969.71	675778.92	673950.48	674886.98	900	0	6879
2023.03.15	02:45:00	674786.01	678707.55	674686.23	677975.16	900	0	6879
2023.03.15	03:00:00	678012.76	678425.30	676738.85	677242.24	900	0	6879
2023.03.15	03:15:00	677236.85	677538.88	675664.01	676921.80	899	0	6879
2023.03.15	03:30:00	676797.68	677777.54	675365.09	676553.56	900	0	6879
2023.03.15	03:45:00	676505.33	679115.64	676458.47	678908.03	900	0	6879
2023.03.15	04:00:00	678862.79	679538.10	677952.76	678862.69	900	0	6879
2023.03.15	04:15:00	678908.13	680684.63	678685.85	679004.54	900	0	6879
2023.03.15	04:30:00	679047.37	679440.23	677400.12	678142.23	900	0	6879
2023.03.15	04:45:00	678115.51	679641.15	676882.40	677448.89	900	0	6879
2023.03.15	05:00:00	677396.96	677846.34	675536.58	675772.42	899	0	6879
2023.03.15	05:15:00	675925.76	677480.64	674969.69	676299.19	900	0	6879
2023.03.15	05:30:00	676354.20	677254.51	674533.68	676739.47	900	0	6879
2023.03.15	05:45:00	676760.93	677103.55	674113.04	674257.51	900	0	6879
2023.03.15	06:00:00	674236.13	674236.13	671204.75	671311.01	900	0	6879
2023.03.15	06:15:00	671247.52	671310.27	668297.73	669385.07	900	0	6879
2023.03.15	06:30:00	669329.65	670891.33	667516.38	667571.77	900	0	6879
2023.03.15	06:45:00	667621.12	668390.56	666188.30	667271.46	900	0	6879
2023.03.15	07:00:00	667271.61	668298.81	666304.31	667977.58	787	0	6879
2023.03.15	07:15:00	668060.00	669463.22	667588.32	669454.04	573	0	6879
2023.03.15	07:30:00	669471.08	671579.71	669150.11	671456.80	900	0	6879
2023.03.15	07:45:00	671481.31	673880.13	671333.92	672245.14	900	0	6879
2023.03.15	08:00:00	672264.65	673923.12	671181.57	673687.55	900	0	6879
2023.03.15	08:15:00	673721.43	675906.29	673477.55	675460.47	900	0	6879
2023.03.15	08:30:00	675487.77	675728.75	671923.21	672812.53	900	0	6879
2023.03.15	08:45:00	672776.85	673358.16	670288.57	671800.24	900	0	6879
2023.03.15	09:00:00	671822.94	672240.05	669748.79	670971.19	900	0	6879
2023.03.15	09:15:00	671019.17	671251.35	669191.80	670909.41	900	0	6879
2023.03.15	09:30:00	671022.45	673925.07	670845.94	673917.42	900	0	6879
2023.03.15	09:45:00	674005.95	674005.95	670527.61	670991.09	900	0	6879
2023.03.15	10:00:00	670978.66	671359.74	668490.76	669182.86	899	0	6879
2023.03.15	10:15:00	669243.06	669484.21	666116.92	666798.50	900	0	6879
2023.03.15	10:30:00	666774.29	666774.29	664958.04	666100.29	900	0	6879
2023.03.15	10:45:00	666104.44	667077.14	664111.12	664529.69	900	0	6879
2023.03.15	11:00:00	664471.43	667038.50	664009.90	664625.21	899	0	6879
2023.03.15	11:15:00	664648.31	664713.46	661830.10	663961.19	900	0	6879
2023.03.15	11:30:00	663953.27	665025.79	662634.21	663321.52	900	0	6879
2023.03.15	11:45:00	663407.63	666712.53	663238.12	664550.51	900	0	6879
2023.03.15	12:00:00	664462.23	665398.66	662994.92	662996.24	900	0	6879
2023.03.15	12:15:00	663005.56	663318.87	659500.95	659739.78	900	0	6879
2023.03.15	12:30:00	659760.27	662274.39	659442.90	661028.34	900	0	6879
2023.03.15	12:45:00	661006.79	661068.67	656490.00	656858.25	900	0	6879
2023.03.15	13:00:00	656818.04	659040.26	655900.99	658513.36	900	0	6879
2023.03.15	13:15:00	658520.82	659136.00	656552.84	656735.29	900	0	6879
2023.03.15	13:30:00	656703.83	657033.03	652755.12	653575.93	900	0	6879
2023.03.15	13:45:00	653523.45	653613.42	650809.61	653017.57	900	0	6879
2023.03.15	14:00:00	652983.06	653267.03	651286.34	652035.88	900	0	6879
2023.03.15	14:15:00	652039.65	653379.02	650260.48	650915.86	900	0	6879
2023.03.15	14:30:00	650882.24	651001.71	649230.72	649665.88	900	0	6879
2023.03.15	14:45:00	649639.85	650963.30	648742.58	649613.64	900	0	6879
2023.03.15	15:00:00	649570.94	650483.77	649054.58	649123.03	900	0	6879
2023.03.15	15:15:00	649091.84	650572.28	648268.45	650144.11	900	0	6879
2023.03.15	15:30:00	650189.54	650217.82	648407.08	649385.18	900	0	6879
2023.03.15	15:45:00	649379.30	650610.27	647462.03	649113.56	900	0	6879
2023.03.15	16:00:00	649051.07	651612.69	648779.90	649100.94	900	0	6879
2023.03.15	16:15:00	649157.77	650883.85	647865.32	649596.31	900	0	6879
2023.03.15	16:30:00	649493.55	650949.16	649493.55	649925.81	900	0	6879
2023.03.15	16:45:00	649883.87	651542.51	648556.85	651538.39	900	0	6879
2023.03.15	17:00:00	651484.84	653542.23	651277.41	652517.12	900	0	6879
2023.03.15	17:15:00	652591.83	652938.86	648218.20	648452.20	900	0	6879
2023.03.15	17:30:00	648454.20	649985.13	648035.17	649103.86	900	0	6879
2023.03.15	17:45:00	648946.49	650754.73	648461.97	650372.25	899	0	6879
2023.03.15	18:00:00	650393.16	650703.84	648654.54	649629.40	899	0	6879
2023.03.15	18:15:00	649614.37	650432.86	648270.54	649079.92	899	0	6879
2023.03.15	18:30:00	648972.45	649468.31	646039.94	646510.81	900	0	6879
2023.03.15	18:45:00	646477.94	649079.42	646469.56	648131.86	900	0	6879
2023.03.15	19:00:00	648131.95	648642.72	646350.89	647028.46	900	0	6879
2023.03.15	19:15:00	647020.42	648266.78	645538.91	645842.68	900	0	6879
2023.03.15	19:30:00	645796.94	648626.45	645691.29	647837.93	900	0	6879
2023.03.15	19:45:00	647720.27	650777.53	647697.92	650450.83	900	0	6879
2023.03.15	20:00:00	650460.33	652063.49	649912.46	651648.32	900	0	6879
2023.03.15	20:15:00	651669.87	651970.57	647624.68	649373.43	900	0	6879
2023.03.15	20:30:00	649313.82	649664.35	646174.95	647580.91	899	0	6879
2023.03.15	20:45:00	647586.25	648801.82	647560.68	648182.12	900	0	6879
2023.03.15	21:00:00	648114.36	650193.60	647897.98	650191.16	900	0	6879
2023.03.15	21:15:00	650163.67	651409.20	649696.54	651407.39	900	0	6879
2023.03.15	21:30:00	651374.69	652379.95	650410.00	651810.08	900	0	6879
2023.03.15	21:45:00	651886.16	653934.24	651383.28	651646.96	900	0	6879
2023.03.15	22:00:00	651711.97	652933.69	650513.11	650921.44	900	0	6879
2023.03.15	22:15:00	651021.41	651993.26	648570.92	649385.50	900	0	6879
2023.03.15	22:30:00	649401.07	652061.69	649121.17	651716.29	900	0	6879
2023.03.15	22:45:00	651640.64	655921.44	651223.03	655460.85	900	0	6879
2023.03.15	23:00:00	655469.59	655895.73	654206.89	655260.75	900	0	6879
2023.03.15	23:15:00	655322.23	656731.50	654118.98	654350.06	900	0	6879
2023.03.15	23:30:00	654291.72	654584.38	648981.56	649302.85	899	0	6879
2023.03.15	23:45:00	649328.95	649805.69	647203.77	647352.18	899	0	6879
2023.03.16	00:00:00	647339.38	648237.76	645309.66	645915.52	900	0	6879
2023.03.16	00:15:00	645948.80	647406.78	645022.82	645525.06	900	0	6879
2023.03.16	00:30:00	645582.77	646339.77	643067.50	644512.67	900	0	6879
2023.03.16	00:45:00	644419.68	646745.08	644063.14	646628.86	900	0	6879
2023.03.16	01:00:00	646650.24	650442.34	646650.24	649075.20	900	0	6879
2023.03.16	01:15:00	649022.70	649153.60	646955.21	647083.66	900	0	6879
2023.03.16	01:30:00	647053.08	650339.09	646999.02	649613.65	900	0	6879
2023.03.16	01:45:00	649588.83	651908.75	649326.79	651149.16	900	0	6879
2023.03.16	02:00:00	651170.92	651657.57	650510.41	650711.98	900	0	6879
2023.03.16	02:15:00	650711.97	652174.94	650319.24	650319.24	900	0	6879
2023.03.16	02:30:00	650311.83	651981.03	649782.96	650084.58	900	0	6879
2023.03.16	02:45:00	650109.20	650396.09	648546.12	648897.65	900	0	6879
2023.03.16	03:00:00	648934.38	649742.17	647961.86	648445.34	900	0	6879
2023.03.16	03:15:00	648506.46	649042.57	646208.19	646580.23	900	0	6879
2023.03.16	03:30:00	646567.57	646783.59	642945.27	643334.06	896	0	6879
2023.03.16	03:45:00	643370.67	647966.88	642835.81	647966.88	900	0	6879
2023.03.16	04:00:00	647991.02	648416.73	643559.08	643791.33	900	0	6879
2023.03.16	04:15:00	643748.22	644244.73	641771.29	642892.08	900	0	6879
2023.03.16	04:30:00	642876.44	643030.23	638971.82	639180.27	900	0	6879
2023.03.16	04:45:00	639255.59	639328.60	635342.75	635574.02	900	0	6879
2023.03.16	05:00:00	635763.93	638431.14	635640.04	638293.95	900	0	6879
2023.03.16	05:15:00	638237.81	640382.92	638136.72	640382.92	900	0	6879
2023.03.16	05:30:00	640438.50	640461.68	637928.29	638567.58	900	0	6879
2023.03.16	05:45:00	638617.41	639462.86	637627.65	638832.89	900	0	6879
2023.03.16	06:00:00	638809.48	639773.51	637533.61	638781.89	900	0	6879
2023.03.16	06:15:00	638782.20	640818.40	638344.65	640565.10	900	0	6879
2023.03.16	06:30:00	640446.45	640671.72	639147.26	639313.26	900	0	6879
2023.03.16	06:45:00	639311.20	644129.15	639127.06	643913.30	900	0	6879
2023.03.16	07:00:00	643909.66	644519.13	642550.00	643688.16	900	0	6879
2023.03.16	07:15:00	643712.45	646983.58	643712.45	645781.88	900	0	6879
2023.03.16	07:30:00	645768.50	646809.09	645067.62	646333.53	900	0	6879
2023.03.16	07:45:00	646223.26	646501.16	643507.74	644216.72	900	0	6879
2023.03.16	08:00:00	644208.63	644571.80	642944.77	643749.16	900	0	6879
2023.03.16	08:15:00	643664.29	643883.50	642575.32	642759.71	899	0	6879
2023.03.16	08:30:00	642797.90	645560.29	642311.76	645172.61	900	0	6879
2023.03.16	08:45:00	645164.24	647210.18	644744.03	646133.29	900	0	6879
2023.03.16	09:00:00	646141.84	646656.26	644780.60	646656.26	900	0	6879
2023.03.16	09:15:00	646678.57	647894.98	645279.85	647425.53	900	0	6879
2023.03.16	09:30:00	647336.81	647373.60	645455.70	645650.03	900	0	6879
2023.03.16	09:45:00	645668.49	645740.39	642390.49	642625.96	900	0	6879
2023.03.16	10:00:00	642675.07	644330.26	641917.75	644158.94	900	0	6879
2023.03.16	10:15:00	644267.66	644312.00	642732.23	643984.30	900	0	6879
2023.03.16	10:30:00	643973.24	646881.92	643973.24	646530.17	899	0	6879
2023.03.16	10:45:00	646537.96	647679.41	646037.01	647495.52	900	0	6879
2023.03.16	11:00:00	647511.73	650357.43	647180.91	650075.46	900	0	6879
2023.03.16	11:15:00	650122.03	653308.95	649379.62	653070.22	900	0	6879
2023.03.16	11:30:00	653127.38	655646.93	652934.95	654723.70	900	0	6879
2023.03.16	11:45:00	654647.40	655395.29	653632.90	654509.45	900	0	6879
2023.03.16	12:00:00	654527.24	655073.40	650854.48	650854.48	900	0	6879
2023.03.16	12:15:00	650896.56	653597.52	650772.54	653259.57	900	0	6879
2023.03.16	12:30:00	653294.74	654863.27	652625.38	653206.63	900	0	6879
2023.03.16	12:45:00	653250.55	654893.42	652431.91	654048.05	900	0	6879
2023.03.16	13:00:00	653984.59	654429.59	651816.85	652333.64	900	0	6879
2023.03.16	13:15:00	652417.52	652600.01	648448.87	649731.73	900	0	6879
2023.03.16	13:30:00	649747.19	651311.02	649606.58	650422.57	900	0	6879
2023.03.16	13:45:00	650341.60	651839.63	649416.12	649909.66	900	0	6879
2023.03.16	14:00:00	649759.31	650739.38	648788.59	650239.68	900	0	6879
2023.03.16	14:15:00	650264.98	652585.08	649434.35	651869.53	900	0	6879
2023.03.16	14:30:00	651815.89	651912.53	648257.71	648481.19	900	0	6879
2023.03.16	14:45:00	648392.09	650063.15	646983.18	650063.15	900	0	6879
2023.03.16	15:00:00	649971.51	650645.47	648617.14	650209.13	900	0	6879
2023.03.16	15:15:00	650083.67	651359.58	649871.74	651066.65	900	0	6879
2023.03.16	15:30:00	651032.60	654080.21	650543.03	651012.98	899	0	6879
2023.03.16	15:45:00	650846.78	653819.65	650687.63	651379.59	900	0	6879
2023.03.16	16:00:00	651424.18	651908.88	648193.27	649256.86	900	0	6879
2023.03.16	16:15:00	649312.57	651018.09	648915.47	649605.11	900	0	6879
2023.03.16	16:30:00	649565.97	649743.50	648231.51	649473.22	900	0	6879
2023.03.16	16:45:00	649387.77	651246.91	648679.62	650405.34	900	0	6879
2023.03.16	17:00:00	650381.75	652286.11	649867.79	650197.24	900	0	6879
2023.03.16	17:15:00	650247.57	653016.18	649777.62	653016.18	900	0	6879
2023.03.16	17:30:00	653060.60	654343.07	652064.11	652772.83	900	0	6879
2023.03.16	17:45:00	652859.15	653000.36	650964.17	652741.21	900	0	6879
2023.03.16	18:00:00	652683.35	654200.79	651854.94	653726.15	900	0	6879
2023.03.16	18:15:00	653803.18	654204.97	651306.80	651808.39	900	0	6879
2023.03.16	18:30:00	651810.67	652181.55	647488.65	647586.36	900	0	6879
2023.03.16	18:45:00	647553.28	647665.08	644315.56	645260.13	900	0	6879
2023.03.16	19:00:00	645259.91	647679.26	644977.44	645998.55	900	0	6879
2023.03.16	19:15:00	646006.78	648121.50	645295.68	646949.75	900	0	6879
2023.03.16	19:30:00	646974.29	648932.83	646346.46	646630.79	900	0	6879
2023.03.16	19:45:00	646577.60	649150.91	646577.60	648521.31	900	0	6879
2023.03.16	20:00:00	648460.10	651395.13	648249.04	650847.79	900	0	6879
2023.03.16	20:15:00	650726.33	653044.14	650227.36	652027.70	900	0	6879
2023.03.16	20:30:00	652078.91	656455.53	652054.21	656043.74	900	0	6879
2023.03.16	20:45:00	656011.74	656122.45	653327.48	654595.62	900	0	6879
2023.03.16	21:00:00	654543.32	657249.42	653813.18	657142.17	900	0	6879
2023.03.16	21:15:00	657225.89	658970.81	656092.63	656603.46	900	0	6879
2023.03.16	21:30:00	656590.72	660318.71	656590.72	658908.38	900	0	6879
2023.03.16	21:45:00	658877.56	661611.12	656865.07	661337.18	900	0	6879
2023.03.16	22:00:00	661324.63	664329.57	660698.36	664167.99	900	0	6879
2023.03.16	22:15:00	664287.26	665332.56	662989.50	664652.72	900	0	6879
2023.03.16	22:30:00	664762.68	665290.27	662307.25	662540.96	900	0	6879
2023.03.16	22:45:00	662642.97	664370.73	662261.58	663257.90	900	0	6879
2023.03.16	23:00:00	663137.25	663939.22	661242.24	663939.22	900	0	6879
2023.03.16	23:15:00	663849.56	663849.56	661159.16	662941.84	900	0	6879
2023.03.16	23:30:00	662971.76	663801.80	660448.18	660448.18	895	0	6879
2023.03.16	23:45:00	660331.62	661311.41	657426.81	660839.39	900	0	6879
2023.03.17	00:00:00	660746.63	663547.76	660106.40	663031.74	900	0	6879
2023.03.17	00:15:00	663029.87	664966.08	662841.22	663737.32	899	0	6879
2023.03.17	00:30:00	663772.84	663779.66	661607.03	662634.02	900	0	6879
2023.03.17	00:45:00	662659.03	663451.36	661964.95	663150.82	900	0	6879
2023.03.17	01:00:00	663106.16	664782.10	662415.30	662870.61	900	0	6879
2023.03.17	01:15:00	662823.20	663021.59	660799.13	661691.53	900	0	6879
2023.03.17	01:30:00	661705.65	663880.75	661657.77	663248.35	900	0	6879
2023.03.17	01:45:00	663202.01	665083.76	663078.94	665052.87	900	0	6879
2023.03.17	02:00:00	665028.45	666843.05	664074.88	665464.26	900	0	6879
2023.03.17	02:15:00	665465.98	669512.66	665019.82	668991.33	900	0	6879
2023.03.17	02:30:00	669048.13	670305.24	667536.42	668764.03	899	0	6879
2023.03.17	02:45:00	668791.20	669931.45	667128.40	669832.09	900	0	6879
2023.03.17	03:00:00	669749.84	670038.55	668078.96	669455.95	900	0	6879
2023.03.17	03:15:00	669501.02	669932.05	666083.95	667959.45	900	0	6879
2023.03.17	03:30:00	667991.15	668351.19	664421.19	664808.40	900	0	6879
2023.03.17	03:45:00	664724.69	665960.72	663348.59	663913.66	900	0	6879
2023.03.17	04:00:00	663969.51	665380.72	663342.10	664385.99	900	0	6879
2023.03.17	04:15:00	664265.09	664446.58	662221.00	663137.13	900	0	6879
2023.03.17	04:30:00	663164.35	664437.32	661851.99	664146.41	900	0	6879
2023.03.17	04:45:00	664155.92	665063.89	663165.20	664988.84	900	0	6879
2023.03.17	05:00:00	665018.45	666210.48	664298.60	665238.97	900	0	6879
2023.03.17	05:15:00	665245.29	666729.17	664764.14	665077.04	899	0	6879
2023.03.17	05:30:00	665019.34	667003.96	664367.33	666968.87	900	0	6879
2023.03.17	05:45:00	666934.14	667473.56	665100.67	666778.38	900	0	6879
2023.03.17	06:00:00	666830.73	667999.87	665755.55	667741.79	900	0	6879
2023.03.17	06:15:00	667692.79	671617.99	666956.27	671001.49	899	0	6879
2023.03.17	06:30:00	671116.00	674019.27	670061.67	673810.32	900	0	7177
2023.03.17	06:45:00	673764.69	676557.00	673763.36	675356.14	900	0	7177
2023.03.17	07:00:00	675370.25	675747.21	673379.67	674666.72	900	0	7177
2023.03.17	07:15:00	674684.22	676135.79	673918.50	676135.79	900	0	7177
2023.03.17	07:30:00	676265.59	679774.59	675251.02	679502.82	900	0	7177
2023.03.17	07:45:00	679468.43	681374.83	679164.69	679202.82	900	0	7177
2023.03.17	08:00:00	679209.23	679943.62	676636.00	677860.72	900	0	7177
2023.03.17	08:15:00	677914.19	680155.26	677548.04	678945.85	900	0	7177
2023.03.17	08:30:00	678885.17	678923.09	676542.55	677183.77	900	0	7177
2023.03.17	08:45:00	677090.64	677889.40	674632.23	677636.88	900	0	7177
2023.03.17	09:00:00	677635.51	677747.98	675733.84	676774.20	900	0	7177
2023.03.17	09:15:00	676832.06	677826.72	675140.29	677764.40	900	0	7177
2023.03.17	09:30:00	677711.08	679469.52	675991.15	676850.39	900	0	7177
2023.03.17	09:45:00	676804.51	678854.74	676207.96	678435.63	900	0	7177
2023.03.17	10:00:00	678383.70	680360.43	677836.89	679895.52	900	0	7177
2023.03.17	10:15:00	679949.72	682813.78	679512.51	680029.69	900	0	7177
2023.03.17	10:30:00	680054.76	680276.18	678458.24	679548.20	900	0	7177
2023.03.17	10:45:00	679599.52	679647.79	677463.89	678327.44	900	0	7177
2023.03.17	11:00:00	678347.69	678658.43	675269.54	675977.37	900	0	7177
2023.03.17	11:15:00	675938.25	677031.63	673735.00	674062.03	900	0	7177
2023.03.17	11:30:00	674001.28	675691.11	672404.53	672598.90	900	0	7177
2023.03.17	11:45:00	672589.80	675296.80	672068.72	674470.08	900	0	7177
2023.03.17	12:00:00	674542.10	675608.47	673847.74	675608.47	900	0	7177
2023.03.17	12:15:00	675597.78	675980.50	672234.47	672234.47	900	0	7177
2023.03.17	12:30:00	672318.04	674242.74	671055.83	673069.53	900	0	7177
2023.03.17	12:45:00	673116.67	673473.67	670672.91	670899.65	900	0	7177
2023.03.17	13:00:00	670871.31	673040.01	669610.54	672406.34	900	0	7177
2023.03.17	13:15:00	672489.23	673964.12	670894.82	671718.81	900	0	7177
2023.03.17	13:30:00	671736.45	674247.22	671353.66	674247.22	900	0	7177
2023.03.17	13:45:00	674259.37	677310.88	674259.05	677117.81	900	0	7177
2023.03.17	14:00:00	677114.61	677771.83	673981.65	675162.80	900	0	7177
2023.03.17	14:15:00	675134.31	677615.04	674550.88	676431.07	900	0	7177
2023.03.17	14:30:00	676468.59	677356.90	675475.19	676491.80	900	0	7177
2023.03.17	14:45:00	676432.11	677393.83	672628.72	672628.72	900	0	7177
2023.03.17	15:00:00	672723.86	672766.12	670154.02	670374.37	899	0	7177
2023.03.17	15:15:00	670390.80	670941.96	667897.56	669537.70	900	0	7177
2023.03.17	15:30:00	669548.84	671473.66	669313.92	670309.90	900	0	7177
2023.03.17	15:45:00	670327.64	673790.52	670284.37	673139.37	900	0	7177
2023.03.17	16:00:00	673082.72	673883.38	672099.59	672970.82	900	0	7177
2023.03.17	16:15:00	672935.32	673313.00	670272.61	671160.54	900	0	7177
2023.03.17	16:30:00	671100.39	673066.15	670816.44	671879.02	900	0	7177
2023.03.17	16:45:00	671923.14	673230.37	670827.21	672634.02	900	0	7177
2023.03.17	17:00:00	672715.36	673979.26	672122.54	673702.50	900	0	7177
2023.03.17	17:15:00	673848.91	675200.37	672926.46	673901.13	900	0	7177
2023.03.17	17:30:00	673990.18	674042.36	672331.73	673296.06	900	0	7177
2023.03.17	17:45:00	673276.16	674840.97	672382.87	674175.55	900	0	7177
2023.03.17	18:00:00	674161.04	674742.79	673048.87	674645.67	900	0	7177
2023.03.17	18:15:00	674699.05	674809.45	672306.84	673048.75	900	0	7177
2023.03.17	18:30:00	673094.28	675231.71	673094.28	674743.43	900	0	7177
2023.03.17	18:45:00	674617.77	676798.68	674494.89	676736.99	900	0	7177
2023.03.17	19:00:00	676720.07	678216.21	675503.59	676889.03	900	0	7177
2023.03.17	19:15:00	676862.84	678393.80	675869.67	676370.52	900	0	7177
2023.03.17	19:30:00	676341.73	678250.83	675912.11	676068.77	899	0	7177
2023.03.17	19:45:00	676027.41	676590.24	673701.17	674705.24	899	0	7177
2023.03.17	20:00:00	674691.56	678321.49	674691.56	678037.01	900	0	7177
2023.03.17	20:15:00	678164.86	680923.19	677957.86	679379.71	900	0	7177
2023.03.17	20:30:00	679297.91	680654.41	678770.99	679757.64	900	0	7177
2023.03.17	20:45:00	679841.31	679976.95	676968.33	678562.40	900	0	7177
2023.03.17	21:00:00	678636.40	682862.51	678636.40	682024.52	900	0	7177
2023.03.17	21:15:00	682075.54	683842.64	681295.48	683721.23	900	0	7177
2023.03.17	21:30:00	683786.19	684813.13	682421.26	683903.76	900	0	7177
2023.03.17	21:45:00	683823.96	685146.30	683513.78	684566.06	900	0	7177
